Name,Et_eV,Sn_cm2,Sp_cm2,k,logSn,logSp,logk,bandgap,actual,predicted,predicted_proba
D-2518,0.2699085831738589,1.3420025909447614e-13,8.220880604383132e-14,1.6324316767588682,-12.872246645693162,-13.085081659206859,0.21283501351369652,1,1,0,0.72
D-2669,-0.16185119141885257,5.46078938388332e-14,7.370847339226148e-13,0.07408631779445643,-13.262744573360298,-12.132482583565995,-1.1302619897943011,0,0,1,0.71
D-3576,0.09335855280985861,3.694179863509958e-15,1.3171740341815178e-13,0.02804625484289549,-14.432481963300697,-12.880356839243788,-1.5521251240569085,1,1,1,0.77
D-0928,-0.4568407200693239,2.271405132548973e-14,1.8861548992538297e-14,1.2042516409694397,-13.643705397203249,-13.724422643980036,0.08071724677678685,0,0,0,0.53
D-4263,-0.45125352292364856,1.3215097570605371e-13,8.976071700259957e-14,1.4722584680582094,-12.878929626007936,-13.046913686958804,0.16798406095086832,0,0,0,0.54
D-5028,-0.2928132427087688,6.951772202836971e-15,7.768999987334676e-14,0.08948091407092314,-14.157904467380991,-13.109634879259879,-1.0482695881211124,0,0,0,0.56
D-6497,0.11629312234658262,3.6157548725390265e-15,2.9375675173368594e-15,1.230866984741511,-14.44180101987593,-14.53201214273898,0.09021112286305108,1,1,0,0.58
D-4944,0.2530110448970092,6.718350649256478e-14,5.246404124309007e-14,1.2805629322619783,-13.172737332875567,-13.280138259266518,0.10740092639095085,1,1,0,0.62
D-2819,0.04840048413695908,3.5620792649555485e-14,2.5902287349556e-15,13.75198729318632,-13.448296420653296,-14.586661883045089,1.1383654623917931,1,1,1,0.54
D-3572,0.16486272851309858,1.9207468007651534e-14,1.700591765459206e-13,0.11294578979961716,-13.71652988150897,-12.769399928178608,-0.9471299533303627,1,1,1,0.89
D-1229,-0.2501005796848737,1.9261131079558353e-15,6.764041878645455e-14,0.028475771476766082,-14.715318213203831,-13.169793712190746,-1.5455245010130847,0,0,0,0.82
D-4494,0.20662414705159304,1.0264450118967924e-14,1.9539511462293652e-14,0.5253176436256216,-13.988664311436548,-13.709086298953093,-0.2795780124834559,1,1,0,0.62
D-4198,0.3350009409869642,9.391581482618186e-13,9.405755594891886e-14,9.984930384241116,-12.027261269145793,-13.026606310426091,0.9993450412802984,1,1,1,0.8
D-2182,-0.3478970372098985,2.277200084378549e-15,1.957433787016125e-13,0.01163359956021741,-14.642598808768298,-12.708312919650544,-1.9342858891177552,0,0,0,0.77
D-6097,-0.21604481756753524,7.122850380938471e-13,6.580853334305745e-13,1.0823596909244755,-12.147346178134057,-12.181717788095535,0.03437160996147626,0,0,0,0.6
D-7640,-0.4503134662157423,2.208284817826738e-14,2.43906494043887e-15,9.053817228127569,-13.655944913355308,-14.612776636382131,0.9568317230268235,0,0,0,0.62
D-6079,0.012416271040360694,9.007723689231732e-15,1.2775085256136486e-14,0.7051008669319753,-14.045384944215911,-13.89363619286479,-0.1517487513511215,1,1,0,0.55
D-1401,-0.006581808938543876,5.923571636551716e-15,9.153275520519034e-15,0.6471532101566,-14.227416355047566,-14.038423464848663,-0.18899289019890392,0,0,0,0.77
D-3956,-0.10291374848395413,8.838954750201172e-16,3.6876968477786134e-14,0.023968767268723733,-15.053599089405418,-13.433244787929773,-1.6203543014756459,0,0,0,0.57
D-6754,0.14212365742830713,1.328168084725985e-13,3.939599965782083e-13,0.33713272826225116,-12.876746959870344,-12.404547874995158,-0.47219908487518725,1,1,0,0.56
D-5122,-0.17068596602571795,1.1606920674420421e-14,5.5720536641011805e-14,0.2083059743160732,-13.935282983662756,-13.253984709564874,-0.6812982740978806,0,0,0,0.81
D-4078,0.5323573507597281,2.2702068636174866e-13,4.970029767231141e-13,0.4567793292880506,-12.643934567637578,-12.303641010118678,-0.3402935575188993,1,1,1,0.57
D-6769,-0.01946098239154681,9.826558700908293e-16,1.985610783227165e-13,0.004948884637369579,-15.007598547159922,-12.70210587732231,-2.3054926698376126,0,0,0,0.63
D-0403,-0.3869480001187906,3.527825463986052e-14,2.251585061625148e-13,0.15668186488320987,-13.452492909340329,-12.647511641374106,-0.8049812679662224,0,0,0,0.96
D-3779,0.2337238996333666,1.0749857352624051e-13,4.1782018694192146e-14,2.572842980925266,-12.968597298667378,-13.379010580952912,0.4104132822855341,1,1,1,0.57
D-3571,-0.296370240817063,1.2580139873121355e-15,1.0102235613192049e-13,0.012452827626286526,-14.900314530131842,-12.995582506709049,-1.9047320234227931,0,0,0,0.94
D-4406,0.2897034601736722,2.1304082609549482e-13,3.7366124011592496e-13,0.5701442997657473,-12.671537162528468,-12.427521949184873,-0.24401521334359458,1,1,0,0.57
D-0515,0.25504807136543617,2.502931436281425e-14,4.621743695298211e-15,5.415556554613155,-13.601551047016818,-14.335194142544509,0.7336430955276914,1,1,1,0.85
D-1539,0.023867377684221536,5.4888709370283754e-14,2.6046149256161726e-13,0.21073636962783954,-13.260516980913662,-12.584256475067617,-0.6762605058460451,1,1,1,0.72
D-7469,0.21527616828984664,1.5135195469884084e-13,3.19486490500355e-13,0.47373506924128506,-12.820011965791396,-12.495547501277702,-0.32446446451369365,1,1,0,0.54
D-3948,-0.09132664032622878,2.746457125328268e-15,1.0003776704334784e-13,0.027454202612681146,-14.561227176318095,-12.999836010779754,-1.5613911655383412,0,0,1,0.76
D-2902,0.3593790910813538,7.830122663666846e-15,3.11838673331426e-14,0.25109530450525275,-14.106231434399737,-13.506070025860069,-0.6001614085396672,1,1,1,0.58
D-2817,0.34437775128370496,2.1386842963960474e-14,5.5105625093231515e-15,3.881063489938955,-13.669853319426739,-14.258804066805922,0.5889507473791823,1,1,1,0.79
D-6616,0.17651984131571619,1.6324210507804486e-13,5.080731650714549e-13,0.3212964515752109,-12.787167813446157,-12.294073742639705,-0.49309407080644996,1,1,1,0.61
D-0749,-0.259976806180202,1.0631990327389878e-15,1.484479894755903e-13,0.007162097893645184,-14.97338542717096,-12.828425679951195,-2.144959747219765,0,0,0,0.58
D-5582,0.11757411094954051,8.648119782495026e-15,2.0004731891386535e-13,0.043230370841504044,-14.063078303731393,-12.698867264773444,-1.3642110389579494,1,1,0,0.51
D-6890,-0.15009957762209214,4.691875425924567e-13,4.492776555662064e-14,10.44315328794081,-12.328653527364644,-13.347485180128553,1.0188316527639096,0,0,0,0.57
D-2646,0.3574820535814066,1.0402881996588503e-13,1.5297149807043746e-14,6.800536131115339,-12.982846327833547,-13.815389480187815,0.8325431523542685,1,1,1,0.98
D-5783,-0.1784344285655996,5.580363864197722e-13,6.270424192730883e-13,0.8899499766964526,-12.253337482234253,-12.202703078255285,-0.05063440397896694,0,0,0,0.75
D-7569,-0.14969105299308172,3.936962855481408e-15,9.194977435127388e-14,0.04281644934158411,-14.404838682678797,-13.036449332202052,-1.3683893504767448,0,0,1,0.87
D-5620,-0.12419767547480343,4.1751861846932145e-13,5.566778557294355e-14,7.500183708982485,-12.379324153190685,-13.254396054291751,0.8750719011010669,0,0,0,0.71
D-3076,0.20074409439340568,3.9579082972770747e-13,3.8667050539701265e-15,102.35868115188423,-12.40253427239539,-14.412658953946714,2.010124681551323,1,1,1,0.94
D-2619,-0.11081693125973885,9.34019628873719e-15,5.4642467393077454e-14,0.17093291599640467,-14.02964399676566,-13.262469698217368,-0.7671742985482919,0,0,1,0.84
D-3170,0.04296447382093427,2.9013732424839347e-15,5.57720907100283e-15,0.5202195588415055,-14.537396398489864,-14.253583074948825,-0.28381332354103994,1,1,0,0.76
D-6035,0.05332106238484435,3.259952786341085e-14,5.120258250813111e-13,0.06366774148205115,-13.486788689741884,-12.290708133931474,-1.1960805558104093,1,1,1,0.76
D-7054,-0.033932760201963896,6.168675806634882e-14,5.580061003100045e-15,11.054853707168842,-13.209808053404782,-14.253361053183404,1.0435529997786226,0,0,1,0.57
D-1457,-0.21189235659220257,5.882269673864491e-15,6.229901916866135e-13,0.009441994035154062,-14.230455069052585,-12.205518790788522,-2.0249362782640623,0,0,1,0.81
D-5718,-0.4375135354232046,5.743793956383932e-13,6.594329819778077e-13,0.8710201208251412,-12.2408011476673,-12.180829335123184,-0.059971812544116355,0,0,1,0.74
D-3352,0.025869328622163623,2.7599662541906867e-13,7.305028929585293e-13,0.37781729282588483,-12.559096227974045,-12.136378059820803,-0.42271816815324303,1,1,0,0.53
D-0475,0.10483205619783265,1.9437721643197665e-15,2.1458866102106653e-13,0.009058130821408793,-14.711354641455769,-12.668393230115102,-2.042961411340666,1,1,1,0.82
D-1243,-0.45967839988301196,2.3727859455611643e-14,1.2295922136156443e-13,0.19297340364444343,-13.62474143871257,-12.910238895666465,-0.7145025430461044,0,0,0,0.52
D-7032,-0.3768331900945706,1.697155223812549e-14,6.773919282401784e-13,0.02505425814892202,-13.77027843478172,-12.169159982686422,-1.6011184520952975,0,0,0,0.6
D-1772,-0.07136829310471321,6.641021517602108e-13,7.50543243963401e-14,8.84828631929694,-12.177765112599475,-13.124624280004815,0.9468591674053392,0,0,0,0.53
D-1045,0.4331605021884304,3.1455352867432957e-15,2.3142645990659423e-13,0.013591943151240621,-14.502305438518416,-12.635586987931926,-1.8667184505864898,1,1,1,0.84
D-6365,-0.03424921573720163,2.8187201316108896e-14,4.385698363149726e-14,0.6427072493846882,-13.549948042727516,-13.357961241268711,-0.19198680145880606,0,0,0,0.51
D-4306,0.19437104542024142,1.0362385495697075e-13,1.8349593809533674e-13,0.5647201569286627,-12.9845402553668,-12.736373544939445,-0.2481667104273557,1,1,1,0.62
D-7798,0.11332309235309113,4.72133066748788e-15,3.7444269980590943e-13,0.012608953706228374,-14.32593558185294,-12.426614632068842,-1.8993209497840982,1,1,1,0.89
D-5001,0.3374894659107468,9.265714869840481e-13,2.8857758793864955e-14,32.10822758630284,-12.03312106829865,-13.539737400936673,1.5066163326380224,1,1,1,0.95
D-5125,-0.5085138413933807,8.797668802213326e-13,2.0483882866768972e-14,42.949224321555725,-12.055632391538355,-13.688587716261843,1.6329553247234874,0,0,0,0.53
D-7074,0.2689756305481844,9.839670267063802e-14,7.658768179095445e-15,12.8475885899264,-13.007019454779435,-14.115841075803587,1.1088216210241526,1,1,1,0.77
D-6287,0.030713624060587974,7.871261959467431e-13,9.847429705256618e-15,79.93214671302202,-12.103955633829406,-14.006677110668921,1.9027214768395162,1,1,0,0.6
D-4558,-0.13189272630659477,4.270101313511004e-15,1.9704591106079348e-14,0.21670590830953976,-14.369561820671278,-13.70543257283674,-0.6641292478345384,0,0,1,0.77
D-2382,0.09975603376952646,9.043778603054944e-13,1.881050708173146e-13,4.807833496332565,-12.043650077977325,-12.725599496856345,0.68194941887902,1,1,0,0.81
D-4981,0.01982766128235014,4.718064131959107e-15,4.716502285464558e-14,0.1000331145073196,-14.326236160108614,-13.32637995078014,-0.999856209328474,1,1,1,0.7
D-7980,-0.2314832959345423,1.7270232243256927e-14,6.356698763134587e-15,2.716855538823851,-13.76270182217274,-14.196768368813084,0.43406654664034267,0,0,1,0.76
D-4502,0.2960781326223969,1.0431906951555916e-13,2.284270388936471e-14,4.5668441888847005,-12.981636295328224,-13.641252489973999,0.6596161946457736,1,1,1,0.73
D-6875,0.3515341029453596,1.0889342237611239e-15,5.3358774937555575e-14,0.020407781569863177,-14.962998352677952,-13.272794149930471,-1.690204202747481,1,1,1,0.64
D-4662,0.27748370284523227,3.5439512293065117e-15,1.4711779865742547e-14,0.24089207843293392,-14.450512263361963,-13.832334782125644,-0.6181774812363183,1,1,1,0.58
D-1802,0.1797238320108443,3.218987786888735e-13,3.0330026062366486e-13,1.0613204816473458,-12.492280671061168,-12.518127216503148,0.02584654544197984,1,1,1,0.66
D-0701,-0.13282806013365056,1.2876705064405203e-15,9.462507428549233e-13,0.001360813205340799,-14.890195251526867,-12.023993766548497,-2.8662014849783692,0,0,0,0.57
D-5599,-0.050599306305260994,3.5314031659220664e-15,6.543636353179763e-14,0.0539669837277257,-14.452052697973564,-13.184180843535326,-1.2678718544382368,0,0,1,0.6
D-0830,-0.09126241885084924,2.869010265724806e-15,3.011963693262549e-15,0.9525381305699285,-14.542267897784097,-14.521150267501472,-0.021117630282624485,0,0,1,0.73
D-1587,-0.09346828359729897,8.213391249788466e-14,2.088726520577032e-13,0.39322482713148266,-13.085477488803388,-12.680118418985396,-0.4053590698179912,0,0,1,0.88
D-7162,0.14612861134119315,4.8764682428711354e-15,7.337774126175239e-13,0.0066457050312789595,-14.311894599704264,-12.134435660972752,-2.177458938731512,1,1,1,0.83
D-2778,-0.32340386158620993,8.868627895700071e-15,2.891046848842542e-15,3.0676181879414064,-14.052143566574205,-14.538944870616113,0.48680130404190686,0,0,0,0.73
D-4916,0.19711011376110665,2.7189140498154405e-14,3.228661868311836e-14,0.8421179301866857,-13.56560452109248,-13.490977435446032,-0.07462708564644804,1,1,1,0.55
D-7991,0.003774823170344943,3.846456143328039e-15,3.341116184686603e-13,0.011512488434127402,-14.414939214953574,-12.476108421850364,-1.9388307931032094,1,1,1,0.85
D-2188,0.16773229077464136,1.5950247099961047e-14,1.2585012145631056e-15,12.674002150644128,-13.797232584499069,-14.900146360983477,1.1029137764844077,1,1,1,0.52
D-6264,0.07813729017434001,1.891833871154307e-14,7.415926883904549e-15,2.5510416981865394,-13.72311700324538,-14.129834560696532,0.4067175574511524,1,1,0,0.79
D-4449,-0.3111953749131813,9.92010687501613e-13,6.92099942518085e-13,1.433334445733885,-12.003483648916413,-12.15983118682929,0.1563475379128779,0,0,1,0.65
D-0040,-0.4972200363943999,2.4912438388017596e-13,2.257646433929945e-13,1.1034694367377913,-12.603583762361785,-12.646344071187103,0.0427603088253179,0,0,1,0.55
D-0825,0.2571946237016842,1.981844538885271e-13,1.1153485473904246e-15,177.68835970801976,-12.702930415719699,-14.952589394002452,2.2496589782827527,1,1,1,0.87
D-4136,-0.10948195176652964,5.151320183681891e-13,9.682145269090661e-15,53.20432652593012,-12.288081455422342,-14.01402840557334,1.7259469501509972,0,0,0,0.64
D-3863,-0.3741889771135174,1.2166713214778168e-13,1.6700319503906018e-13,0.7285317632355782,-12.91482672871119,-12.777275220022718,-0.13755150868847354,0,0,1,0.51
D-7496,0.28097785886576143,2.9837275562144353e-15,1.4339339050488456e-15,2.0807985261446187,-14.525240834763197,-14.84347086633496,0.31823003157176194,1,1,1,0.7
D-0171,-0.41402663558714825,3.372413533684959e-14,1.2579660017527787e-14,2.6808463257242474,-13.472059176518886,-13.900331096132948,0.4282719196140619,0,0,0,0.67
D-3993,-0.2591670231932714,4.674715129338157e-13,3.4453379608979376e-15,135.68233892851006,-12.330244849289006,-14.462768170750806,2.1325233214618002,0,0,1,0.63
D-6636,-0.2739358549252392,4.137970621393085e-15,2.1428998210589944e-14,0.19310144976110696,-14.383212597046834,-13.66899813142118,-0.7142144656256529,0,0,0,0.8
D-3320,0.2415629354522194,4.734164499198524e-13,1.378381878578917e-15,343.45812091489114,-12.324756655605713,-14.860630445139913,2.5358737895342003,1,1,1,0.95
D-1523,0.2326901246315528,3.8521822047236634e-14,5.513937381872211e-15,6.986263966994285,-13.414293179326673,-14.258538170196474,0.8442449908697991,1,1,1,0.77
D-4564,-0.17581727899175154,7.84137080671061e-15,1.5609152668275688e-13,0.0502357237023349,-14.105608008520939,-12.806620671664048,-1.2989873368568923,0,0,0,0.83
D-2316,-0.36428860413701053,2.8811647591037526e-15,1.7047436830803042e-13,0.01690086778264385,-14.540431905925189,-12.768340910156507,-1.7720909957686823,0,0,0,0.7
D-4514,-0.019216993259280724,1.4043126356552708e-13,5.568341314476379e-14,2.5219586163017484,-12.852536196461752,-13.25427415226771,0.4017379558059562,0,0,0,0.73
D-0274,-0.20963747408710243,1.616267331990744e-14,4.868139385821176e-14,0.33200925526048924,-13.791486804943672,-13.312636995432449,-0.47884980951122397,0,0,1,0.6
D-7166,-0.22890306694087564,1.1728690684640962e-13,1.6484920540744523e-13,0.7114799647139366,-12.930750467012631,-12.782913141866254,-0.14783732514637668,0,0,0,0.57
D-6916,-0.356487301429139,2.3144061634073896e-15,2.437107370281766e-13,0.00949652933485573,-14.635560422805348,-12.613125336923732,-2.022435085881617,0,0,0,0.79
D-5881,0.3399697745338319,1.2155544079903407e-15,6.666369021342188e-14,0.018234130215395793,-14.915225597444955,-13.176110649346839,-1.7391149480981156,1,1,1,0.75
D-5479,0.33816375522698217,9.526756037534818e-14,2.3076140092424504e-14,4.128401023471983,-13.02105495611221,-13.636836833157203,0.6157818770449927,1,1,1,0.93
D-0792,0.48519566912338274,6.503353305214813e-13,9.189875424195568e-14,7.076650123126214,-12.186862651599167,-13.03669037576853,0.8498277241693611,1,1,1,0.53
D-2866,-0.14755243814740643,1.274108616397247e-14,5.6622281221777744e-14,0.2250189481781611,-13.89479354728226,-13.247012637583552,-0.6477809096987079,0,0,1,0.67
D-0603,-0.11942987979978309,1.547643918756422e-13,1.7465440670431796e-13,0.8861178758441025,-12.810328954446444,-12.757820452206554,-0.052508502239891675,0,0,0,0.73
D-6728,-0.31595071063314817,9.376801144024289e-16,4.164283734948026e-14,0.022517200413917807,-15.027945294077153,-13.380459687344935,-1.6474856067322179,0,0,0,0.74
D-5268,-0.2241781359716709,4.797185373684181e-15,6.176470254941612e-14,0.07766871976508094,-14.3190134991258,-13.209259645743664,-1.109753853382136,0,0,0,0.54
D-3652,-0.1312880996996092,2.875385785274812e-13,1.15783080030635e-15,248.34248531944522,-12.541303878565314,-14.936354901629494,2.395051023064181,0,0,0,0.99
D-3007,-0.2730138068278286,4.754875636893623e-15,5.301671801357961e-15,0.8968634451637911,-14.322860837489378,-14.275587160660056,-0.04727367682932097,0,0,0,0.74
D-5039,-0.01364501483431435,7.109736945707886e-15,7.539004053595736e-13,0.009430605017803233,-14.148146467503839,-12.122686023174857,-2.025460444328981,0,0,1,0.89
D-2208,-0.22884055374355478,6.858356466061335e-14,5.725034453592298e-15,11.979589855145605,-13.163779945989788,-14.242221895370609,1.0784419493808204,0,0,0,0.55
D-5351,-0.21022033401043966,1.4288782450217287e-13,6.298064458057647e-15,22.687577342807977,-12.845004775945206,-14.200792898854207,1.3557881229090016,0,0,0,0.53
D-3645,-0.2455839449071846,4.958222616410125e-15,1.7304414272937131e-13,0.028652935246496213,-14.30467397799013,-12.761843096302613,-1.5428308816875183,0,0,0,0.56
D-5505,0.14947260210763302,1.477296304846461e-14,2.606154798990029e-13,0.056684902424789275,-13.830532388470223,-12.583999791865745,-1.2465325966044773,1,1,1,0.71
D-5940,0.4527633439138199,4.883551776177535e-13,7.766315147200212e-13,0.6288119505346207,-12.311264203462967,-12.109784990314171,-0.20147921314879652,1,1,1,0.59
D-0612,0.06682371094711004,2.9756317538998414e-15,1.5015322725596692e-14,0.1981730135461736,-14.526420815446281,-13.82346532903679,-0.7029554864094926,1,1,1,0.55
D-1635,-0.5059597680150728,4.2019031298864016e-13,1.6608816657889264e-14,25.299232428401083,-12.376553963981644,-13.779661308984865,1.4031073450032199,0,0,1,0.55
D-1170,0.4012308263094255,8.186322780423022e-15,9.927452395997575e-13,0.008246146598218372,-14.086911135455113,-12.003162186782854,-2.0837489486722585,1,1,1,0.74
D-7208,-0.08319231167125074,9.470660515509842e-14,2.5410386667039903e-13,0.37270824090978283,-13.023619730792115,-12.594988726288312,-0.4286310045038018,0,0,1,0.66
D-5469,0.14248558163418468,2.2472386847635136e-14,1.0498584643533276e-13,0.2140515851484539,-13.648350797642932,-12.978869245971529,-0.6694815516714028,1,1,1,0.55
D-0484,0.3902270616792525,2.5776250945527973e-15,4.809213582971017e-13,0.005359764231890076,-14.588780248816247,-12.317925934956559,-2.270854313859687,1,1,1,0.95
D-3818,-0.048295823669586735,2.90451967700905e-14,6.746522207055287e-13,0.04305210281486365,-13.536925676998907,-12.170920045763921,-1.366005631234985,0,0,1,0.58
D-2331,-0.24561578300103853,4.05220784450201e-14,2.7913384188388792e-14,1.4517078320398062,-13.392308287051803,-13.55418750692789,0.1618792198760886,0,0,0,0.56
D-7701,0.23156694561578106,1.2953295929705178e-13,3.1579798420989375e-14,4.101766501807632,-12.887619712512468,-13.50059064649148,0.6129709339790115,1,1,0,0.61
D-5390,-0.06899639301315474,3.1378948094093113e-15,7.390719562998389e-13,0.004245723007972282,-14.503361619212688,-12.131313276486578,-2.37204834272611,0,0,1,0.69
D-2157,0.17108139051883386,1.4661562420436913e-15,6.340952299170792e-14,0.023122019735670005,-14.833819746310324,-13.197845513850545,-1.635974232459779,1,1,1,0.63
D-1561,-0.1822445442695727,4.3876778338450533e-13,4.998080412595118e-13,0.8778725974052247,-12.357765268089093,-12.301196760921574,-0.056568507167518975,0,0,0,0.5
D-7646,-0.4543438322286096,2.4931237176012073e-13,2.5283296699418967e-15,98.6075410671624,-12.603256169735952,-14.597166298861978,1.9939101291260255,0,0,0,0.94
D-6142,-0.16007691271709035,1.3885541048087264e-14,2.4008522435193707e-15,5.783588342668132,-13.85743719336271,-14.619634567056165,0.7621973736934545,0,0,0,0.75
D-0240,-0.2209685862898612,4.464934634594443e-15,2.0357300904943095e-13,0.021932841958976407,-14.350184894679742,-12.691279803928342,-1.658905090751401,0,0,0,0.67
D-7555,0.12852731621404556,2.19733123940124e-15,6.210177821276732e-13,0.0035382742694950674,-14.658104469888425,-12.20689596412397,-2.451208505764456,1,1,1,0.75
D-6064,0.1657816770539865,1.9295044585853593e-15,5.059042553782148e-13,0.003813971592594846,-14.714554213549293,-12.295931667538449,-2.418622546010844,1,1,1,0.8
D-2272,-0.2751840002849556,7.828985782489262e-14,1.185819772229089e-14,6.602171734556621,-13.106294495617375,-13.925981312552027,0.8196868169346532,0,0,0,0.61
D-3541,-0.29140983150476346,2.358110385147602e-15,5.597421688506849e-15,0.42128510524577695,-14.627435869071963,-14.252011973762734,-0.3754238953092294,0,0,0,0.78
D-0405,-0.20039642352430326,3.186427624478798e-14,2.6656150308394283e-15,11.953817740423531,-13.496695941501219,-14.574202571371664,1.0775066298704448,0,0,0,0.55
D-7178,0.2266492002428644,3.5564687768066524e-13,1.348663097728871e-13,2.63703276436917,-12.448980999737142,-12.870096525547389,0.421115525810247,1,1,1,0.54
D-7985,-0.052907913877601576,6.652175218831625e-14,6.676776798310107e-14,0.9963153509213144,-13.177036319950188,-13.175433141795947,-0.0016031781542412379,0,0,1,0.62
D-1423,-0.45049665204880485,5.0919904455716536e-14,6.58853543505265e-14,0.77285619782524,-13.293112419912216,-13.18121111395892,-0.11190130595329573,0,0,0,0.72
D-3385,0.37150965181840745,3.0364630023001215e-15,2.8057321312252775e-13,0.01082235530793199,-14.517632006158342,-12.551953794278392,-1.9656782118799507,1,1,1,0.78
D-7591,0.17373964650618212,8.336177066900756e-14,4.154756018597096e-14,2.0064179532052444,-13.079033069193157,-13.381454474380007,0.3024214051868499,1,1,1,0.64
D-2658,-0.2957073508835418,1.5714512829723162e-13,3.5273292826412943e-15,44.550739583790715,-12.803699078129856,-14.452553996255682,1.6488549181258254,0,0,0,0.76
D-2627,-0.30815784171828786,1.3014194465717346e-13,5.1802685632083036e-14,2.5122625027875474,-12.885582708071121,-13.285647724328905,0.4000650162577839,0,0,0,0.66
D-4896,0.1458011852002411,1.977207674962548e-14,5.096673675879134e-15,3.8794080231583514,-13.703947712399298,-14.292713172042424,0.5887654596431259,1,1,0,0.56
D-6309,-0.1443847782685519,6.491637436170989e-13,4.482335059648329e-15,144.8271347363377,-12.187645743908547,-14.34849568258062,2.1608499386720723,0,0,0,0.95
D-2386,-0.046279085650998364,6.094800062319888e-14,8.866655087999676e-14,0.6873843633061495,-13.215040536683077,-13.052240185218798,-0.16280035146427838,0,0,1,0.81
D-4490,0.19381437951314773,7.099931978338904e-13,6.917679047181455e-15,102.63459651588933,-12.148745812065936,-14.160039591392417,2.0112937793264822,1,1,1,0.92
D-6549,0.39096546699521606,9.099890750676954e-13,4.951845943688218e-14,18.376764653342995,-12.040963821597913,-13.305232875063634,1.2642690534657217,1,1,1,0.9
D-0787,0.2905855116118009,4.309643777358199e-14,8.889508097926758e-13,0.0484801153211538,-13.36555862587668,-12.05112227010589,-1.3144363557707888,1,1,0,0.59
D-5816,-0.33997878430962947,4.8694111661743326e-14,6.756179082408041e-14,0.7207344723667056,-13.312523552695538,-13.170298847338026,-0.14222470535751183,0,0,1,0.55
D-1867,-0.14445666973571436,1.0059092509000139e-14,2.1526217927027602e-14,0.4672949304471306,-13.997441197819949,-13.667032267329647,-0.3304089304903016,0,0,1,0.6
